Source code,Target code,Goldstein
COD,IGOUNOREFHCR,6.199999999999999
COD,INT,-4.4
COD,ISR,1.9
COD,KEN,-2.2
COD,KWT,10.9
COD,MAR,6.6
COD,MOZ,4.0
COD,RWA,8.9
COD,SDN,13.6
COD,SEN,-1.8000000000000003
COD,THA,6.4
COD,TUN,1.0
COD,TZA,48.3
COD,UGA,48.5
COD,USA,12.099999999999998
COD,ZMB,8.9
COD,ZWE,27.4
COG,AFR,18.2
COG,AGO,-27.7
COG,CHN,8.0
COG,CIV,27.7
COG,COD,-11.4
COG,COG,23.099999999999998
COG,DEU,2.8
COG,FRA,17.8
COG,GAB,3.5
COG,ISR,17.8
COG,NGA,2.8
COG,PSE,5.6
COG,RUS,2.8
COG,SEN,-10.0
COG,STP,8.0
COG,TGO,2.8
COG,TZA,2.8
COG,USA,2.8
COG,ZAF,1.7999999999999998
COL,ARG,12.5
COL,ARM,0.0
COL,BOL,31.0
COL,BRA,31.2
COL,CAN,-13.0
COL,CHL,5.0
COL,CHN,7.0
COL,COL,-79.7
COL,CRI,37.4
COL,CUB,45.9
COL,DOM,-8.0
COL,ECU,38.8
COL,ESP,42.3
COL,EUR,6.600000000000001
COL,FRA,1.9
COL,GBR,53.8
COL,GTM,4.0
COL,HND,-5.0
COL,HTI,22.1
COL,IGOUNO,5.6
COL,IGOUNODEVWBK,4.0
COL,IGOUNOKID,7.4
COL,INT,1.0
COL,ITA,-10.0
COL,JAM,10.8
COL,JPN,-10.0
COL,MEX,116.3
COL,NIC,8.8
COL,PAN,18.4
COL,PER,110.1
COL,PRK,6.199999999999999
COL,PRY,5.0
COL,RUS,0.4
COL,SLV,-8.7
COL,THA,-5.0
COL,TUR,6.4
COL,UIS,6.4
COL,UKR,22.0
COL,URY,6.9
COL,USA,82.5
COL,VEN,165.7
CRI,ARG,8.0
CRI,AUT,-20.0
CRI,BRA,1.0
CRI,CHL,6.8
CRI,COL,41.4
CRI,CRI,78.0
CRI,DOM,4.0
CRI,ECU,5.9
CRI,ESP,7.0
CRI,EUR,13.2
CRI,GBR,15.4
CRI,GTM,27.7
CRI,HND,30.7
CRI,IDN,3.5
CRI,IGOEUREEC,2.8
CRI,IGOUNO,3.4
CRI,IGOUNODEVWBK,7.4
CRI,ITA,1.0
CRI,JAM,2.8
CRI,JPN,7.0
CRI,MEX,78.7
CRI,NIC,33.0
CRI,PAN,37.9
CRI,PER,2.8
CRI,PRT,8.9
CRI,PRY,17.8
CRI,SLV,25.1
CRI,URY,1.9
CRI,USA,51.2
CRI,VEN,18.0
CUB,AFR,9.0
CUB,AGO,5.100000000000001
CUB,ARG,15.399999999999999
CUB,AUS,2.8
CUB,BEL,7.0
CUB,BLR,6.0
CUB,BOL,-10.2
CUB,BRA,24.4
CUB,CAN,-45.0
CUB,CHE,8.0
CUB,CHN,47.0
CUB,COL,27.9
CUB,CUB,54.39999999999999
CUB,CYP,20.0
CUB,CZE,4.0
CUB,DEU,10.3
CUB,DOM,8.4
CUB,ECU,1.9
CUB,ESP,20.5
CUB,ETH,4.0
CUB,EUR,-0.8000000000000002
CUB,FRA,39.3
CUB,GTM,1.0
CUB,HRV,6.0
CUB,HTI,27.099999999999998
CUB,HUN,7.0
CUB,IDN,35.4
CUB,IGOCASCIS,8.0
CUB,IGOUNO,-11.0
CUB,INT,3.0
CUB,IRN,22.6
CUB,IRQ,2.8
CUB,ITA,-12.0
CUB,JPN,-2.0
CUB,KAZ,17.2
CUB,KGZ,20.0
CUB,KHM,12.0
CUB,LBY,0.7999999999999998
CUB,LKA,3.0
CUB,LTU,13.2
CUB,LVA,8.0
CUB,MEX,0.49999999999999956
CUB,MOZ,65.2
CUB,MWI,-10.0
CUB,NGA,8.0
CUB,NGOHLHIRC,7.4
CUB,NIC,-8.0
CUB,PAN,8.0
CUB,PER,8.0
CUB,POL,-4.0
CUB,PRK,10.8
CUB,PRT,5.0
CUB,RUS,154.0
CUB,SEA,12.0
CUB,SLE,1.9
CUB,SLV,41.3
CUB,SVK,4.0
CUB,SYR,6.199999999999999
CUB,THA,0.0
CUB,TJK,30.4
CUB,TKM,7.9
CUB,TUN,9.9
CUB,UGA,4.0
CUB,UIS,-4.0
CUB,UKR,13.0
CUB,USA,102.4
CUB,VAT,-2.0
CUB,VEN,50.7
CUB,VNM,89.7
CUB,ZAF,7.0
CUB,ZWE,-4.4
CYP,AFG,16.1
CYP,AFR,13.0
CYP,ALB,8.0
CYP,ARM,2.5
CYP,AZE,18.2
CYP,BGR,82.7
CYP,BLR,14.0
CYP,BRA,8.9
CYP,CAN,-1.3322676295501878e-15
CYP,CHE,25.9
CYP,CHN,13.8
CYP,CUB,20.0
CYP,CYP,420.8
CYP,CZE,10.9
CYP,DEU,11.0
CYP,DNK,10.0
CYP,DZA,4.0
CYP,EGY,7.4
CYP,EUR,16.6
CYP,FIN,5.9
CYP,FRA,38.5
CYP,GBR,18.7
CYP,GRC,587.2
CYP,HRV,6.0
CYP,HUN,6.0
CYP,IDN,12.7
CYP,IGOEUREEC,8.0
CYP,IGOUNO,207.2
CYP,INT,-5.0
CYP,IRL,9.5
CYP,IRN,59.5
CYP,IRQ,6.800000000000001
CYP,ISR,8.8
CYP,JOR,3.8
CYP,JPN,-5.0
CYP,KGZ,8.0
CYP,LBN,-8.6
CYP,LBY,16.8
CYP,LVA,2.8
CYP,MLT,7.6
CYP,NOR,4.0
CYP,PAK,0.0
CYP,PSE,11.299999999999999
CYP,RUS,168.0
CYP,SAU,1.4
CYP,SOM,6.199999999999999
CYP,SVK,23.0
CYP,SYR,97.3
CYP,TUR,596.8
CYP,UIS,11.0
CYP,UKR,8.0
CYP,USA,278.1
CYP,ZAF,3.4
CZE,AFG,-1.2000000000000002
CZE,AFR,42.5
CZE,ALB,1.4000000000000004
CZE,ARM,1.0
CZE,AUS,4.0
CZE,AUT,131.5
CZE,BEL,20.2
CZE,BGR,45.0
CZE,BHR,1.0
CZE,BRA,5.2
CZE,CAN,7.0
CZE,CHE,14.6
CZE,CHN,4.0
CZE,CYP,20.2
CZE,CZE,1047.7
CZE,DEU,242.4
CZE,DNK,18.4
CZE,EUR,69.0
CZE,FIN,19.1
CZE,FRA,93.4
CZE,GBR,69.9
CZE,GRC,29.4
CZE,HRV,23.6
CZE,HUN,139.9
CZE,IGOBUSIMF,2.0
CZE,IGOCASCIS,0.4
CZE,IGOEURCOE,-1.0
CZE,IGOUNO,-0.10000000000000009
CZE,IGOUNOIAE,2.8
CZE,IGOWSTNAT,12.9
CZE,INT,-9.5
CZE,IRL,1.9
CZE,ISR,3.4
CZE,ITA,7.3
CZE,JPN,20.400000000000002
CZE,KOR,26.4
CZE,LAO,7.0
CZE,LBY,0.0
CZE,MEX,0.0
CZE,MKD,0.0
CZE,NGA,5.6
CZE,NOR,3.8
CZE,PAK,1.9
CZE,POL,119.2
CZE,PSE,6.8
CZE,ROU,2.9
CZE,RUS,133.8
CZE,SVK,1790.5
CZE,SWE,7.6
CZE,THA,13.299999999999999
CZE,TUR,35.4
CZE,UKR,71.0
CZE,USA,102.5
CZE,VAT,4.699999999999999
CZE,VNM,9.9
CZE,ZAF,36.5
DEU,AFG,75.2
DEU,AFR,16.1
DEU,AGO,19.9
DEU,ALB,62.3
DEU,ARE,16.0
DEU,ARG,22.8
DEU,ARM,-4.0
DEU,AUS,25.0
DEU,AUT,-1.9000000000000004
DEU,AZE,10.700000000000001
DEU,BDI,1.0
DEU,BEL,40.4
DEU,BGD,28.2
DEU,BGR,80.1
DEU,BLR,26.5
DEU,BOL,10.8
DEU,BRA,40.9
DEU,BTN,8.0
DEU,BWA,8.0
DEU,CAN,36.199999999999996
DEU,CHE,46.0
DEU,CHL,189.6
DEU,CHN,66.2
DEU,COG,1.9
DEU,COL,12.8
DEU,CUB,1.9
DEU,CYP,8.0
DEU,CZE,200.3
DEU,DEU,582.4
DEU,DNK,31.7
DEU,DZA,7.8
DEU,ECU,12.8
DEU,EGY,27.4
DEU,ESP,91.5
DEU,EST,67.1
DEU,ETH,49.8
DEU,EUR,68.39999999999999
DEU,FIN,44.900000000000006
DEU,FRA,473.8
DEU,GBR,437.4
DEU,GHA,12.2
DEU,GIN,2.8
DEU,GRC,27.799999999999997
DEU,GTM,6.4
DEU,HRV,87.8
DEU,HUN,180.8
DEU,IDN,31.700000000000003
DEU,IGOBUSGOS,49.1
DEU,IGOBUSIMF,18.7
DEU,IGOCASCIS,13.5
DEU,IGOEUREEC,11.2
DEU,IGOUNO,52.8
DEU,IGOUNODEVWBK,1.9
DEU,IGOWSTNAT,-28.0
DEU,IND,-3.6999999999999997
DEU,IRL,6.0
DEU,IRN,179.7
DEU,IRQ,8.100000000000001
DEU,ISR,121.9
DEU,ITA,103.1
DEU,JAM,7.4
DEU,JOR,31.0
DEU,JPN,225.5
DEU,KAZ,41.2
DEU,KEN,13.0
DEU,KGZ,40.699999999999996
DEU,KHM,12.1
DEU,KOR,27.0
DEU,KWT,3.399999999999999
DEU,LAO,7.0
DEU,LBN,265.3
DEU,LBY,-17.099999999999998
DEU,LKA,8.0
DEU,LTU,50.6
DEU,LUX,24.0
DEU,LVA,26.299999999999997
DEU,MAR,12.0
DEU,MDA,1.9
DEU,MDV,3.0
DEU,MEX,14.899999999999999
DEU,MKD,37.3
DEU,MLI,8.0
DEU,MMR,20.4
DEU,MNG,8.399999999999999
DEU,MOZ,43.5
DEU,MWI,8.0
DEU,MYS,4.0
DEU,NAM,17.6
DEU,NER,-5.6
DEU,NGA,61.7
DEU,NGOHLHIRC,0.0
DEU,NIC,7.4
DEU,NLD,23.0
DEU,NOR,3.0
DEU,NPL,31.2
DEU,NZL,16.0
DEU,PAK,50.2
DEU,PAN,15.5
DEU,PER,2.8
DEU,PGS,-4.1
DEU,PHL,15.000000000000002
DEU,POL,254.9
DEU,PRK,8.9
DEU,PRT,17.4
DEU,PSE,22.1
DEU,ROU,114.1
DEU,RUS,1097.9
DEU,RWA,2.8
DEU,SAU,28.6
DEU,SGP,8.0
DEU,SLE,2.8
DEU,SLV,12.2
DEU,SOM,210.1
DEU,SVK,186.7
DEU,SWE,34.9
DEU,SYR,104.39999999999999
DEU,TCD,5.6
DEU,TGO,2.8
DEU,THA,28.200000000000003
DEU,TJK,4.0
DEU,TUN,-9.5
DEU,TUR,-136.5
DEU,TWN,40.0
DEU,TZA,78.6
DEU,UGA,25.1
DEU,UIS,7.8
DEU,UKR,108.4
DEU,URY,0.0
DEU,USA,292.3
DEU,UZB,3.5
DEU,VNM,-33.8
DEU,YEM,80.0
DEU,ZAF,-0.10000000000000009
DEU,ZMB,43.400000000000006
DEU,ZWE,11.4
DJI,AFR,18.7
DJI,DJI,28.099999999999998
DJI,EGY,55.0
DJI,ERI,8.2
DJI,ETH,73.9
DJI,FRA,115.2
DJI,GBR,27.6
DJI,ISR,1.0
DJI,KEN,-13.0
DJI,KWT,7.5
DJI,MCO,12.6
DJI,NGA,19.2
DJI,NGOHLHIRC,6.8
DJI,NLD,8.0
DJI,PAK,1.9
DJI,SAU,-5.6
DJI,SDN,5.6
DJI,SOM,41.0
DJI,TWN,-9.2
DJI,USA,32.6
DJI,YEM,23.3
DNK,AFG,29.6
DNK,AFR,54.3
DNK,AUS,4.699999999999999
DNK,AUT,36.7
DNK,BEL,2.8
DNK,BGD,-4.0
DNK,BOL,2.8
DNK,CAN,-9.700000000000001
DNK,CHN,15.6
DNK,CYP,6.8
DNK,CZE,17.4
DNK,DEU,38.1
DNK,DNK,19.999999999999996
DNK,EGY,-0.7999999999999998
DNK,ESP,16.4
DNK,EST,31.1
DNK,ETH,8.0
DNK,EUR,-41.9
DNK,FIN,26.9
DNK,FRA,22.299999999999997
DNK,GBR,81.8
DNK,GRC,8.0
DNK,HRV,-10.5
DNK,IGOBUSIMF,6.0
DNK,IGOEUREEC,-23.099999999999998
DNK,IGOUNODEVWBK,6.0
DNK,IGOUNOREFHCR,7.4
DNK,IGOWSTNAT,-0.1
DNK,INT,7.0
DNK,IRL,29.0
DNK,IRN,-10.0
DNK,IRQ,7.0
DNK,ISR,12.6
DNK,ITA,-2.5999999999999996
DNK,JAM,0.0
DNK,JPN,-0.20000000000000018
DNK,KEN,21.0
DNK,KHM,6.0
DNK,KWT,-2.5999999999999996
DNK,LAO,0.0
DNK,LBY,3.0
DNK,LTU,34.5
DNK,LUX,1.0
DNK,LVA,19.4
DNK,MKD,-5.0
DNK,NGA,4.0
DNK,NLD,-28.0
DNK,NOR,34.3
DNK,NPL,50.8
DNK,NZL,4.699999999999999
DNK,PER,10.8
DNK,PHL,10.8
DNK,POL,-0.6000000000000005
DNK,PRT,11.899999999999999
DNK,PSE,3.0
DNK,RUS,92.5
DNK,SDN,21.8
DNK,SVK,3.8
DNK,SWE,32.1
DNK,THA,5.6
DNK,TWN,1.9
DNK,TZA,67.4
DNK,UGA,54.5
DNK,UIS,11.0
DNK,USA,10.5
DNK,VNM,0.0
DNK,ZAF,-8.4
DNK,ZMB,11.2
DNK,ZWE,5.2
DOM,AFR,-2.0
DOM,BRA,3.5
DOM,CHN,11.5
DOM,COL,1.9
DOM,CUB,14.4
DOM,DOM,-15.8
DOM,ECU,8.0
DOM,ESP,-9.2
DOM,FRA,2.8
DOM,HND,4.0
DOM,HTI,11.7
DOM,ITA,4.9
DOM,JAM,4.0
DOM,LTU,4.0
DOM,MEX,1.9
DOM,MNG,2.8
DOM,NIC,7.4
DOM,PAN,7.0
DOM,PER,2.8
DOM,SLV,8.0
DOM,TWN,11.5
DOM,USA,42.8
DOM,VAT,2.8
DZA,AFG,-14.6
DZA,AFR,1.0
DZA,AGO,4.699999999999999
DZA,ARE,2.9
DZA,ARG,8.0
DZA,ARM,6.0
DZA,AUS,1.0
DZA,BEL,5.0
DZA,BHR,0.0
DZA,BOL,2.8
DZA,CHE,1.4
DZA,CHN,15.0
DZA,CMR,1.0
DZA,COD,2.9
DZA,CYP,7.2
DZA,CZE,6.0
DZA,DEU,4.9
DZA,DZA,-111.5
DZA,ECU,4.699999999999999
DZA,EGY,62.1
DZA,ESP,-6.199999999999999
DZA,EUR,11.2
DZA,FIN,6.0
DZA,FRA,42.199999999999996
DZA,GAB,4.699999999999999
DZA,GBR,38.7
DZA,GRC,104.3
DZA,IDN,8.9
DZA,IGOBUSIMF,7.0
DZA,IGOEUREEC,6.2
DZA,IGOUNO,8.399999999999999
DZA,IGOUNODEVWBK,10.2
DZA,IGOUNOIAE,12.0
DZA,INT,-5.0
DZA,IRN,-3.5
DZA,IRQ,1.0999999999999979
DZA,ISR,16.4
DZA,ITA,53.3
DZA,JOR,-18.0
DZA,JPN,6.4
DZA,KEN,1.0
DZA,KHM,-38.0
DZA,KWT,27.9
DZA,LBN,-1.2000000000000002
DZA,LBY,24.599999999999998
DZA,LUX,4.0
DZA,MAR,20.599999999999998
DZA,MKD,11.0
DZA,MLI,34.0
DZA,MOZ,1.9
DZA,MRT,19.4
DZA,NER,-12.0
DZA,NGA,9.0
DZA,NGOHLHIRC,-2.0
DZA,NPL,1.9
DZA,PAK,15.0
DZA,PER,2.8
DZA,PHL,2.8
DZA,PRT,25.7
DZA,PSE,13.0
DZA,QAT,1.9
DZA,RUS,23.3
DZA,SAU,17.7
DZA,SDN,18.4
DZA,SEN,5.6
DZA,SOM,34.3
DZA,SYR,14.0
DZA,TUN,33.1
DZA,TUR,61.4
DZA,TZA,1.0
DZA,UGA,1.9
DZA,UIS,-13.4
DZA,UKR,-0.4
DZA,USA,19.200000000000003
DZA,VEN,1.9
DZA,YEM,27.7
DZA,ZAF,2.0
DZA,ZWE,5.699999999999999
ECU,ARE,1.9
ECU,ARG,37.6
ECU,BOL,36.4
ECU,BRA,9.7
ECU,CHL,13.0
ECU,CHN,11.0
ECU,COL,17.7
ECU,CRI,6.8
ECU,CUB,9.2
ECU,DEU,3.0
ECU,DOM,8.0
ECU,DZA,4.699999999999999
ECU,ECU,9.0
ECU,EGY,8.0
ECU,ESP,9.9
ECU,EUR,6.4
ECU,GAB,4.699999999999999
ECU,GTM,4.0
ECU,HND,4.0
ECU,IDN,1.9
ECU,IGOUNO,3.5
ECU,IGOUNODEVWBK,3.4000000000000004
ECU,IRN,-3.1
ECU,IRQ,1.9
ECU,ITA,0.0
ECU,JPN,8.0
ECU,KWT,1.9
ECU,LBY,1.9
ECU,MAR,-2.4
ECU,MEX,43.6
ECU,NGA,1.9
ECU,NIC,12.0
ECU,NOR,7.0
ECU,PAN,12.0
ECU,PER,47.3
ECU,PRY,5.0
ECU,QAT,1.9
ECU,SAU,1.9
ECU,SLV,-3.0
ECU,URY,13.0
ECU,USA,14.9
ECU,VAT,7.4
ECU,VEN,35.7
ECU,ZWE,3.6
EGY,AFG,-9.7
EGY,AFR,74.7
EGY,AGO,4.699999999999999
EGY,ALB,37.4
EGY,ARE,36.8
EGY,ARG,85.1
EGY,ARM,73.4
EGY,AUS,28.4
EGY,AZE,10.7
EGY,BEL,10.8
EGY,BFA,19.0
EGY,BGD,16.0
EGY,BHR,49.199999999999996
EGY,BLR,16.8
EGY,BRA,6.4
EGY,CAN,87.9
EGY,CHE,0.4
EGY,CHN,22.1
EGY,COD,4.699999999999999
EGY,DEU,16.1
EGY,DJI,48.9
EGY,DNK,-16.0
EGY,DZA,87.4
EGY,ECU,8.0
EGY,EGY,1195.2
EGY,ERI,42.4
EGY,ESP,55.4
EGY,EST,31.0
EGY,ETH,20.2
EGY,EUR,21.3
EGY,FRA,119.3
EGY,GBR,69.0
EGY,GHA,-1.0
EGY,GRC,12.400000000000002
EGY,HRV,53.6
EGY,HUN,3.8
EGY,IDN,17.7
EGY,IGOAFROAU,16.5
EGY,IGOCASCIS,20.8
EGY,IGOMEAARL,191.6
EGY,IGOPGSGCC,44.2
EGY,IGOUNO,88.0
EGY,IND,7.4
EGY,IRN,80.6
EGY,IRQ,79.2
EGY,ISR,1226.3
EGY,ITA,72.7
EGY,JOR,314.1
EGY,JPN,56.6
EGY,KAZ,6.8
EGY,KEN,31.5
EGY,KHM,16.1
EGY,KOR,21.0
EGY,KWT,109.4
EGY,LBN,138.79999999999998
EGY,LBY,493.8
EGY,LKA,13.6
EGY,LVA,8.0
EGY,MAR,62.5
EGY,MDA,6.0
EGY,MLT,6.6
EGY,MNG,2.8
EGY,MOZ,15.9
EGY,MRT,15.0
EGY,MYS,31.8
EGY,NAM,8.3
EGY,NGA,73.1
EGY,NLD,6.8
EGY,NOR,-14.0
EGY,NZL,4.0
EGY,OMN,77.3
EGY,PAK,26.2
EGY,PGS,7.0
EGY,PHL,-2.1
EGY,POL,14.0
EGY,PRK,11.2
EGY,PRT,55.6
EGY,PSE,353.5
EGY,QAT,107.4
EGY,ROU,19.5
EGY,RUS,255.6
EGY,RWA,21.3
EGY,SAS,3.8
EGY,SAU,318.0
EGY,SDN,200.7
EGY,SEN,22.4
EGY,SOM,196.6
EGY,SVK,14.0
EGY,SWZ,20.6
EGY,SYR,616.0
EGY,THA,4.699999999999999
EGY,TUN,160.3
EGY,TUR,179.6
EGY,TZA,3.9
EGY,UGA,16.3
EGY,UIS,-6.5
EGY,UKR,80.0
EGY,URY,4.0
EGY,USA,305.8
EGY,UZB,60.5
EGY,YEM,12.199999999999998
EGY,ZAF,28.0
EGY,ZMB,9.8
EGY,ZWE,8.9
ERI,AFR,26.1
ERI,ARE,6.4
ERI,DJI,18.6
ERI,EGY,34.5
ERI,ERI,84.2
ERI,ETH,54.7
ERI,FRA,7.0
ERI,GBR,14.0
ERI,IGOUNO,2.8
ERI,ITA,0.8
ERI,KEN,0.7999999999999998
ERI,LBY,4.699999999999999
ERI,PSE,4.699999999999999
ERI,SDN,86.3
ERI,SOM,18.6
ERI,TUR,1.9
ERI,USA,14.0
ERI,YEM,23.1
ERI,ZMB,2.0
ESP,AFG,-10.0
ESP,AFR,19.6
ESP,AGO,88.8
ESP,ALB,32.6
ESP,ARG,46.9
ESP,ARM,43.4
ESP,AUT,12.5
ESP,AZE,12.0
ESP,BEL,19.8
ESP,BGD,5.6
ESP,BGR,51.9
ESP,BLR,12.0
ESP,BOL,31.0
ESP,BRA,32.1
ESP,CAN,-4.0
ESP,CHE,4.699999999999999
ESP,CHL,14.700000000000001
ESP,CHN,122.0
ESP,COL,61.8
ESP,CRI,-6.5
ESP,CUB,50.0
ESP,DEU,92.5
ESP,DNK,7.4
ESP,DOM,-34.7
ESP,DZA,-3.4000000000000004
ESP,ECU,-5.599999999999998
ESP,EGY,56.5
ESP,ESP,65.1
ESP,EST,4.0
ESP,ETH,1.9
ESP,EUR,24.099999999999998
ESP,FIN,12.1
ESP,FRA,-75.6
ESP,GBR,85.3
ESP,GIN,3.8
ESP,GRC,18.0
ESP,GTM,15.0
ESP,HRV,6.1
ESP,HUN,11.4
ESP,IGO,8.0
ESP,IGOCASCIS,0.8
ESP,IGOEUREEC,8.0
ESP,IGOUNO,13.1
ESP,INT,1.0
ESP,IRL,5.199999999999999
ESP,IRN,24.6
ESP,IRQ,-1.3000000000000003
ESP,ISR,214.5
ESP,ITA,58.3
ESP,JOR,66.9
ESP,JPN,25.1
ESP,KAZ,12.0
ESP,KWT,-1.2000000000000002
ESP,LBN,73.5
ESP,LBY,2.4000000000000004
ESP,LUX,1.0
ESP,MAR,-8.700000000000001
ESP,MCO,-10.0
ESP,MDA,12.0
ESP,MEX,63.6
ESP,MKD,2.8
ESP,MOZ,38.7
ESP,MRT,13.8
ESP,MYS,-5.0
ESP,NGA,13.0
ESP,NIC,20.3
ESP,NLD,5.699999999999999
ESP,NPL,5.0
ESP,NZL,16.2
ESP,PAN,-3.2
ESP,PER,9.0
ESP,PHL,-7.6
ESP,POL,29.8
ESP,PRT,40.9
ESP,PRY,2.8
ESP,PSE,86.4
ESP,ROU,18.3
ESP,RUS,108.3
ESP,SLV,-3.3000000000000007
ESP,SVK,4.0
ESP,SWE,3.3000000000000003
ESP,SYR,68.9
ESP,THA,2.8
ESP,TKM,12.0
ESP,TUN,3.8
ESP,TUR,6.0
ESP,TZA,6.0
ESP,UGA,0.0
ESP,UKR,77.3
ESP,URY,-3.4000000000000004
ESP,USA,199.2
ESP,UZB,12.0
ESP,VAT,-2.0
ESP,VEN,50.8
ESP,ZAF,22.5
EST,ARM,16.0
EST,BLR,16.7
EST,CHN,56.3
EST,DEU,52.0
EST,DNK,31.1
EST,EGY,31.0
EST,EST,499.0
EST,EUR,31.3
EST,FIN,151.5
EST,FRA,20.6
EST,GBR,8.8
EST,HRV,12.0
EST,HUN,3.9
EST,IGOBUSIMF,4.0
EST,IGOEURCOE,-1.6
EST,IGOEUREEC,1.2000000000000002
EST,IGOUNO,3.4
EST,IGOUNODEVWBK,20.0
EST,IGOWSTNAT,49.6
EST,ISR,9.0
EST,JPN,8.2
EST,KGZ,4.0
EST,LTU,222.1
EST,LUX,2.8
EST,LVA,278.6
EST,MKD,5.6
EST,NLD,4.0
EST,NOR,12.8
EST,PHL,8.0
EST,POL,52.9
EST,PRK,6.0
EST,ROU,23.0
EST,RUS,719.7
EST,SWE,71.8
EST,SYR,1.9
EST,TJK,12.0
EST,TKM,16.0
EST,TWN,16.8
EST,UKR,33.7
EST,USA,22.0
EST,UZB,8.0
EST,VAT,6.0
EST,VNM,34.0
ETH,AFR,92.2
ETH,AGO,8.0
ETH,CAN,6.8
ETH,CHE,2.4
ETH,CHN,15.4
ETH,DEU,48.1
ETH,DJI,76.8
ETH,DNK,8.0
ETH,EGY,11.3
ETH,ERI,11.399999999999999
ETH,ESP,3.1999999999999997
ETH,ETH,105.19999999999999
ETH,EUR,-4.0
ETH,GAB,6.9
ETH,GBR,7.0
ETH,HRV,6.0
ETH,IGOAFROAU,23.8
ETH,IGOBUSIMF,2.8
ETH,IGOUNO,32.6
ETH,IGOUNODEVWBK,-2.0
ETH,IGOUNOKID,13.600000000000001
ETH,IGOUNOREFHCR,4.699999999999999
ETH,ISR,26.3
ETH,ITA,19.799999999999997
ETH,JAM,3.4
ETH,JOR,4.0
ETH,JPN,10.8
ETH,KEN,87.0
ETH,KHM,6.0
ETH,KOR,5.2
ETH,LBY,-0.4
ETH,NAM,2.0
ETH,NGA,36.199999999999996
ETH,NGOHLHIRC,14.8
ETH,PAK,1.9
ETH,PRK,5.699999999999999
ETH,RUS,6.0
ETH,RWA,2.8
ETH,SAU,2.8
ETH,SDN,132.6
ETH,SOM,79.0
ETH,THA,12.0
ETH,TKM,12.6
ETH,TZA,-1.0
ETH,UGA,8.4
ETH,UIS,-0.3
ETH,USA,12.7
ETH,YEM,19.3
ETH,ZAF,3.4
ETH,ZMB,2.5
ETH,ZWE,-4.7
EUR,AFG,15.6
EUR,AFR,69.60000000000001
EUR,AGO,41.5
EUR,ALB,37.5
EUR,ARG,30.5
EUR,ARM,50.4
EUR,AUS,17.6
EUR,AUT,29.0
EUR,AZE,32.8
EUR,BDI,6.6
EUR,BEL,38.1
EUR,BGD,2.8
EUR,BGR,26.3
EUR,BLR,27.0
EUR,BRA,13.9
EUR,CAN,39.5
EUR,CHE,51.1
EUR,CHL,27.6
EUR,CHN,17.5
EUR,CMR,20.2
EUR,COL,0.5999999999999996
EUR,CRI,15.6
EUR,CUB,6.8
EUR,CYP,10.7
EUR,CZE,69.8
EUR,DEU,115.3
EUR,DNK,31.3
EUR,DZA,18.1
EUR,ECU,14.4
EUR,EGY,9.8
EUR,ESP,22.5
EUR,EST,2.8
EUR,FIN,102.7
EUR,FRA,128.1
EUR,GBR,113.2
EUR,GRC,18.2
EUR,HRV,46.1
EUR,HTI,7.0
EUR,HUN,49.5
EUR,IDN,5.0
EUR,IGOBUSGOS,1.0
EUR,IGOCASCIS,1.0
EUR,IGOEURCOE,17.6
EUR,IGOEUREEC,52.7
EUR,IGOSEAASN,15.0
EUR,IGOUNO,29.7
EUR,IGOUNOIAE,-2.0
EUR,IGOWSTNAT,6.600000000000001
EUR,INT,7.0
EUR,IRL,18.4
EUR,IRN,-29.1
EUR,IRQ,8.600000000000001
EUR,ISR,28.599999999999998
EUR,ITA,63.5
EUR,JOR,48.9
EUR,JPN,86.6
EUR,KAZ,11.0
EUR,KEN,7.1000000000000005
EUR,KGZ,6.0
EUR,KHM,8.4
EUR,KOR,17.8
EUR,KWT,6.2
EUR,LBN,-3.5000000000000004
EUR,LBR,6.4
EUR,LBY,-15.4
EUR,LKA,15.8
EUR,LTU,4.0
EUR,LVA,11.0
EUR,MDA,-5.0
EUR,MDG,7.0
EUR,MEX,5.8
EUR,MKD,10.0
EUR,MLT,2.8
EUR,MOZ,7.4
EUR,MYS,2.0
EUR,NGA,5.8
EUR,NIC,7.0
EUR,NLD,52.2
EUR,NMR,18.3
EUR,NOR,9.9
EUR,NZL,14.0
EUR,PAK,13.6
EUR,PAN,0.0
EUR,PER,2.0
EUR,PGS,7.0
EUR,PHL,7.0
EUR,POL,57.3
EUR,PRK,3.8
EUR,PRT,29.5
EUR,PSE,9.2
EUR,ROU,-1.0999999999999996
EUR,RUS,285.9
EUR,RWA,3.8
EUR,SAS,2.8
EUR,SAU,12.0
EUR,SEA,1.9
EUR,SGP,10.8
EUR,SOM,3.8
EUR,SVK,73.6
EUR,SWE,1.0
EUR,SYR,-1.0
EUR,TCD,8.0
EUR,THA,9.6
EUR,TJK,-5.0
EUR,TUN,8.0
EUR,TUR,29.8
EUR,TZA,11.8
EUR,UGA,6.2
EUR,UIS,10.7
EUR,UKR,26.0
EUR,URY,1.0
EUR,USA,306.9
EUR,VEN,5.6
EUR,VNM,16.799999999999997
EUR,YEM,1.9
EUR,ZAF,-1.0
EUR,ZMB,15.2
FIN,AFR,7.0
FIN,ALB,2.8
FIN,ARG,5.2
FIN,ARM,8.0
FIN,AUS,15.0
FIN,AUT,42.9
FIN,AZE,16.6
FIN,BEL,1.0
FIN,BGD,13.0
